,MeetID,Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,Squat4Kg,BestSquatKg,Bench4Kg,BestBenchKg,Deadlift4Kg,BestDeadliftKg,TotalKg,Place,Wilks
5956,92,William Allen,M,Raw,70.0,M_MR_7_AAPF,84.45,90,,,,,,147.5,147.5,1,97.47
5957,92,Ron Panther,M,Raw,66.0,M_MR_6_AAPF,71.85,75,,,,,,145.0,145.0,1,106.55
5958,92,Gary Dingle,M,Raw,66.0,M_MR_6_AAPF,93.15,100,,,,,,265.0,265.0,1,166.34
5959,92,James Jeurink,M,Multi-ply,64.0,M_MEM_5_AAPF,94.45,100,,,,,,210.0,210.0,1,130.97
5960,92,Art Little,M,Raw,62.0,M_MR_5_AAPF,70.85,75,,,,,,220.0,220.0,1,163.36
5961,92,John Brolley,M,Multi-ply,55.0,M_MEM_4_AAPF,96.5,100,,,,,,210.0,210.0,1,129.72
5962,92,Chris Williams,M,Raw,58.0,M_MR_4_AAPF,89.55,90,,,,,,160.0,160.0,1,102.41
5963,92,Paul Coats,M,Raw,50.0,M_MR_3_AAPF,82.1,82.5,,,,,,232.5,232.5,1,156.21
5964,92,Humberto Sanchez,M,Raw,42.0,M_MR_1_AAPF,98.25,100,,,,,,255.0,255.0,1,156.31
5965,92,Jeron Roberson,M,Raw,35.0,M_SR_AAPF,59.8,60,,,,,,165.0,165.0,1,141.15
5966,92,Billy Beard,M,Raw,38.0,M_SR_AAPF,88.55,90,,,,,,255.0,255.0,1,164.16
5967,92,Mike Krieger,M,Raw,36.0,M_SR_AAPF,88.35,90,,,,,,197.5,197.5,2,127.3
5968,92,Josh Becker,M,Raw,15.0,M_TR_1_AAPF,66.1,67.5,,,,,,192.5,192.5,1,150.96
5969,92,Art Little,M,Raw,62.0,M_OR_AAPF,70.85,75,,,,,,220.0,220.0,1,163.36
5970,92,Jonathan Smith,M,Raw,27.0,M_OR_AAPF,98.25,100,,,,,,230.0,230.0,1,140.99
5971,92,CJ Reed,M,Raw,37.0,M_SR_AAPF,81.2,82.5,,170.0,,145.0,,222.5,537.5,1,363.56
5972,92,Chris Bushue,M,Raw,39.0,M_SR_AAPF,90.0,90,,170.0,,122.5,,225.0,517.5,1,330.37
5973,92,Robert Bain,M,Raw,35.0,M_SR_AAPF,107.45,110,,287.5,,160.0,,295.0,742.5,1,440.22
5974,92,Zachary May,M,Single-ply,23.0,M_OES_AAPF,74.45,75,,240.0,,152.5,,215.0,607.5,1,435.12
5975,92,James Leonhardt,M,Single-ply,38.0,M_OES_AAPF,74.5,75,,190.0,,,,,,DQ,
5976,92,Aaron Sarnovsky,M,Multi-ply,32.0,M_OEM_AAPF,81.65,82.5,,272.5,,195.0,,255.0,722.5,1,487.05
5977,92,Scott Kuderick,M,Multi-ply,43.0,M_OEM_AAPF,89.95,90,,350.0,,187.5,,257.5,795.0,1,507.67
5978,92,Tevaughn Lee,M,Multi-ply,21.0,M_OEM_AAPF,156.0,140+,,375.0,,272.5,,310.0,957.5,1,526.84
5979,92,Jay Semifero,M,Wraps,25.0,M_OCR_AAPF,73.05,75,,240.0,,158.0,,237.5,635.5,1,461.37
5980,92,Daniel Thiel,M,Wraps,30.0,M_OCR_AAPF,73.3,75,,240.0,,125.0,,257.5,622.5,2,450.82
5981,92,Jonathan Chunn,M,Wraps,28.0,M_OCR_AAPF,82.05,82.5,,295.0,,150.0,,280.0,725.0,1,487.28
5982,92,Tom McNeill,M,Wraps,34.0,M_OCR_AAPF,82.2,82.5,,245.0,,157.5,,285.0,687.5,2,461.57
5983,92,Derek Betts,M,Wraps,27.0,M_OCR_AAPF,80.75,82.5,,232.5,,145.0,,240.0,617.5,3,419.11
5984,92,Jason La Vigne,M,Wraps,30.0,M_OCR_AAPF,80.95,82.5,,235.0,,,,,,DQ,
5985,92,Alex Gordon,M,Wraps,21.0,M_OCR_AAPF,87.9,90,,212.5,,147.5,,242.5,602.5,1,389.39
5986,92,TJ Kropp,M,Wraps,26.0,M_OCR_AAPF,98.25,100,,272.5,,210.0,,302.5,785.0,1,481.2
5987,92,Chris Lester,M,Wraps,25.0,M_OCR_AAPF,98.1,100,,265.0,,177.5,,307.5,750.0,2,460.04
5988,92,Guillermo Blanco,M,Wraps,27.0,M_OCR_AAPF,97.75,100,,280.0,,162.5,,257.5,700.0,3,430.02
5989,92,Kevin Long,M,Wraps,29.0,M_OCR_AAPF,90.35,100,,215.0,,132.5,,215.0,562.5,4,358.39
5990,92,Jeff Hunwick,M,Wraps,29.0,M_OCR_AAPF,99.25,100,,230.0,,122.5,,,,DQ,
5991,92,Zachary Gilfus,M,Wraps,24.0,M_OCR_AAPF,101.45,110,,252.5,,152.5,,260.0,665.0,1,402.43
5992,92,Alan Beavers,M,Wraps,24.0,M_OCR_AAPF,107.3,110,,207.5,,175.0,,272.5,655.0,2,388.52
5993,92,Tatum Susberry,M,Wraps,30.0,M_OCR_AAPF,135.75,140,,235.0,,185.0,,250.0,670.0,1,376.19
5994,92,Tyrel Williams,M,Wraps,25.0,M_OCR_AAPF,171.05,140+,,375.0,,240.0,,307.5,922.5,1,500.56
5995,92,Maclovio Hernandez,M,Raw,30.0,M_OR_AAPF,73.9,75,,182.5,,137.5,,227.5,547.5,1,394.2
5996,92,Tyler Jones,M,Raw,18.0,M_OR_AAPF,74.45,75,,185.0,,100.0,,237.5,522.5,2,374.24
5997,92,Angelo Fortino,M,Raw,24.0,M_OR_AAPF,79.55,82.5,,245.0,,155.0,,305.0,705.0,1,483.03
5998,92,CJ Reed,M,Raw,37.0,M_OR_AAPF,81.2,82.5,,170.0,,145.0,,222.5,537.5,2,363.56
5999,92,Andrew Carroll,M,Raw,32.0,M_OR_AAPF,77.75,82.5,,142.5,,105.0,,192.5,440.0,3,305.97
6000,92,Donovin Reyes,M,Raw,18.0,M_OR_AAPF,89.8,90,,252.5,,152.5,,275.0,680.0,1,434.6
6001,92,Brandon Gregrow,M,Raw,27.0,M_OR_AAPF,89.35,90,,210.0,,160.0,,232.5,602.5,2,386.06
6002,92,Martin Adlen,M,Raw,25.0,M_OR_AAPF,88.85,90,,205.0,,125.0,,225.0,555.0,3,356.66
6003,92,Calvin Seith,M,Raw,29.0,M_OR_AAPF,89.5,90,,205.0,,137.5,,212.5,555.0,4,355.32
6004,92,Josh La Vigne,M,Raw,27.0,M_OR_AAPF,88.8,90,,175.0,,92.5,,175.0,442.5,5,284.45
6005,92,Bryan Nee,M,Raw,27.0,M_OR_AAPF,98.8,100,,267.5,,150.0,,272.5,690.0,1,421.99
6006,92,Derek Roblyer,M,Raw,28.0,M_OR_AAPF,98.75,100,,190.0,,170.0,,287.5,647.5,2,396.08
6007,92,Cleveland Rose,M,Raw,37.0,M_OR_AAPF,97.2,100,,207.5,,127.5,,272.5,607.5,3,374.09
6008,92,Brian Madden,M,Raw,26.0,M_OR_AAPF,99.35,100,,152.5,,125.0,,167.5,445.0,4,271.53
6009,92,Jonathon Smith,M,Raw,27.0,M_OR_AAPF,98.25,100,,,,,,,,DQ,
6010,92,Robert Bain,M,Raw,35.0,M_OR_AAPF,107.45,110,,287.5,,160.0,,295.0,742.5,1,440.22
6011,92,Michael Rooshanfekr,M,Raw,26.0,M_OR_AAPF,101.35,110,,235.0,,195.0,,272.5,702.5,2,425.29
6012,92,Jeffrey Calderone,M,Raw,26.0,M_OR_AAPF,105.75,110,,242.5,,137.5,,272.5,652.5,3,388.94
6013,93,Jaqueline Carmona,F,Wraps,20.0,F_JCR_AAPF,58.0,60,,112.5,,67.5,,127.5,307.5,1,352.0
6014,93,Sarah Darrell,F,Wraps,22.0,F_JCR_AAPF,73.9,75,,105.0,,52.5,,127.5,285.0,1,273.48
6015,93,Jaqueline Carmona,F,Wraps,20.0,F_JCR_APF,58.0,60,,112.5,,67.5,,127.5,307.5,1,352.0
6016,93,Cindy Tran,F,Raw,23.0,F_JR_AAPF,47.8,48,,97.5,,42.5,,117.5,257.5,1,342.09
6017,93,Ashley Asuncion,F,Raw,21.0,F_JR_AAPF,66.1,67.5,,115.0,,82.5,,137.5,335.0,1,347.14
6018,93,Rachel Slick,F,Raw,22.0,F_JR_AAPF,66.6,67.5,,112.5,,55.0,,140.0,307.5,2,316.9
6019,93,Ashley Milner,F,Raw,22.0,F_JR_APF,63.5,67.5,,72.5,,35.0,,87.5,195.0,1,208.18
6020,93,Brittnie Mason,F,Wraps,26.0,F_OCR_AAPF,75.0,75,,95.0,,52.5,,110.0,257.5,1,244.79
6021,93,Paige Haberman,F,Wraps,24.0,F_OCR_APF,72.8,75,,142.5,,65.0,,155.0,362.5,1,351.24
6022,93,Helen Zaharopoulos,F,Raw,28.0,F_OR_AAPF,55.8,56,,80.0,,40.0,,112.5,232.5,1,274.33
6023,93,Kelly Tang,F,Raw,23.0,F_OR_AAPF,54.1,56,,70.0,,45.0,,97.5,212.5,2,256.88
6024,93,Janelle Garrison,F,Raw,32.0,F_OR_AAPF,66.5,67.5,,115.0,,65.0,,145.0,325.0,1,335.3
6025,93,BiBiana Schell,F,Raw,28.0,F_OR_AAPF,70.2,75,,107.5,,67.5,,120.0,295.0,1,292.9
6026,93,Taylor Tobin,F,Raw,25.0,F_OR_APF,74.3,75,,100.0,,52.5,,132.5,285.0,1,272.54
6027,93,Todd Knickman,M,Wraps,48.0,M_MCR_2_APF,124.7,125,,255.0,,210.0,,267.5,732.5,1,417.62
6028,93,Nathan Reid,M,Wraps,23.0,M_JCR_AAPF,81.55,82.5,,165.0,,107.5,,182.5,455.0,1,306.95
6029,93,Nikolas Erickson,M,Wraps,21.0,M_JCR_AAPF,77.65,82.5,,165.0,,90.0,,182.5,437.5,2,304.49
6030,93,Tyler Berta,M,Wraps,22.0,M_JCR_AAPF,89.3,90,,182.5,,117.5,,222.5,522.5,1,334.9
6031,93,James Cameron White,M,Wraps,22.0,M_JCR_AAPF,96.25,100,,200.0,,130.0,,215.0,545.0,1,337.04
6032,93,Zachary Matthews,M,Wraps,21.0,M_JCR_AAPF,109.15,110,,275.0,,165.0,,255.0,695.0,1,409.99
6033,93,Jack Rothenberger,M,Wraps,23.0,M_JCR_AAPF,217.5,140+,,225.0,,142.5,,217.5,585.0,1,314.96
6034,93,Aaron Liu,M,Wraps,22.0,M_JCR_APF,65.0,67.5,,160.0,,110.0,,185.0,455.0,1,361.82
6035,93,Billy Jin,M,Wraps,21.0,M_JCR_APF,71.7,75,,137.5,,77.5,,145.0,360.0,1,264.95
6036,93,Nikolas Erickson,M,Wraps,21.0,M_JCR_APF,77.65,82.5,,165.0,,90.0,,182.5,437.5,1,304.49
6037,93,Michael Wilson,M,Wraps,21.0,M_JCR_APF,88.0,90,,232.5,,137.5,,267.5,637.5,1,411.76
6038,93,Mark Galvan,M,Wraps,22.0,M_JCR_APF,97.0,100,,185.0,,132.5,,207.5,525.0,1,323.57
6039,93,Sandro Serrano,M,Raw,23.0,M_JR_AAPF,55.85,56,,152.5,,107.5,,192.5,452.5,1,413.02
6040,93,Ann Pond,M,Raw,22.0,M_JR_AAPF,55.5,56,,90.0,,57.5,,115.0,262.5,2,241.08
6041,93,Jonathan Igartua,M,Raw,21.0,M_JR_AAPF,74.85,75,,180.0,,127.5,,190.0,497.5,1,354.99
6042,93,Christopher Marry,M,Raw,22.0,M_JR_AAPF,74.25,75,,170.0,,105.0,,185.0,460.0,2,330.1
6043,93,Steven Chang,M,Raw,20.0,M_JR_AAPF,78.65,82.5,,175.0,,110.0,,220.0,505.0,1,348.53
6044,93,Peter Ruane,M,Raw,20.0,M_JR_AAPF,89.2,90,,220.0,,137.5,,235.0,592.5,1,379.99
6045,93,Tyler O'Neill,M,Raw,21.0,M_JR_AAPF,86.1,90,,180.0,,120.0,,207.5,507.5,2,331.7
6046,93,Zachery Fuqua,M,Raw,22.0,M_JR_AAPF,88.75,90,,150.0,,125.0,,207.5,482.5,3,310.26
6047,93,Neil Ryan Ypil,M,Raw,23.0,M_JR_APF,66.5,67.5,,170.0,,110.0,,207.5,487.5,1,380.43
6048,93,Milan Patel,M,Raw,21.0,M_JR_APF,66.7,67.5,,112.5,,82.5,,160.0,355.0,2,276.35
6049,93,Kyle Buchanan,M,Raw,22.0,M_JR_APF,80.85,82.5,,177.5,,105.0,,200.0,482.5,1,327.23
6050,93,David Opare-Addo,M,Raw,21.0,M_JR_APF,89.3,90,,247.5,,170.0,,310.0,727.5,1,466.29
6051,93,Dan Ibrahim,M,Wraps,19.0,M_TCR_3_AAPF,81.55,82.5,,195.0,,142.5,,222.5,560.0,1,377.78
6052,93,Ruiyang Dylan Chen,M,Wraps,19.0,M_TCR_3_AAPF,81.5,82.5,,150.0,,107.5,,170.0,427.5,2,288.51
6053,93,Benjamin Pauza,M,Raw,18.0,M_TR_3_AAPF,81.75,82.5,,177.5,,125.0,,207.5,510.0,1,343.54
6054,93,Dylan Clare,M,Raw,19.0,M_TR_3_AAPF,95.25,100,,192.5,,137.5,,215.0,545.0,1,338.6
6055,93,Kyle Begovich,M,Raw,19.0,M_TR_3_AAPF,118.8,125,,195.0,,130.0,,200.0,525.0,1,302.55
6056,93,Mani Tangellamudi,M,Raw,15.0,M_TR_2_AAPF,67.0,67.5,,107.5,,67.5,,150.0,325.0,1,252.08
6057,93,Cortez Gardner,M,Wraps,32.0,M_OCR_AAPF,94.95,100,,197.5,,147.5,,237.5,582.5,1,362.42
6058,93,Connor Mueth,M,Wraps,24.0,M_OCR_AAPF,96.95,100,,175.0,,112.5,,220.0,507.5,2,312.86
6059,93,Tanner Culpitt,M,Raw,26.0,M_OR_AAPF,81.1,82.5,,150.0,,147.5,,192.5,490.0,1,331.69
6060,93,Jordan Brand,M,Raw,26.0,M_OR_AAPF,93.05,100,,227.5,,150.0,,242.5,620.0,1,389.38
6061,93,Adam White,M,Raw,26.0,M_OR_APF,88.95,90,,,,,,125.0,,DQ,
6062,93,James Shmagranoff,M,Wraps,29.0,M_OCR_APF,,,,,,,,,,DQ,
6063,94,Curtis Spencer Arnold,M,Multi-ply,,MO-MP,95.0,100,,,,,,,,DQ,
6064,94,Mike Webber,M,Multi-ply,46.0,M-2-MP,109.4,110,,,,,,,,DQ,
6065,94,Bob Kiely,M,Multi-ply,33.0,MO-MP,144.5,140+,,,,240.0,,282.5,,DQ,
6066,94,Ranier Altmäe,M,Multi-ply,29.0,MO-MP,74.8,75,,,,235.0,,,235.0,1,167.76
6067,94,Tommy Dolan,M,Raw,30.0,MO,89.6,90,,,,202.5,,,202.5,1,129.57
6068,94,Mindaugas Galminas,M,Raw,30.0,MO,94.4,100,,,,180.0,,,180.0,1,112.29
6069,94,Bruno Alves,M,Multi-ply,29.0,MO-MP,109.8,110,,,,275.0,,,275.0,1,161.93
6070,94,Paul Higgins,M,Raw,36.0,MO,113.8,125,,,,210.0,,,210.0,2,122.37
6071,94,Gavin Hughes,M,Raw,37.0,MO,124.2,125,,,-261.0,250.0,,,250.0,1,142.65
6072,94,Kalle Eemeli Ylitalo-James,M,Single-ply,32.0,MO-SP,125.0,125,,,,330.0,,,330.0,1,188.05
6073,94,Steve MacNeil,M,Multi-ply,,MO-MP,145.5,140+,,,,,,,,DQ,
6074,94,Leslie Steele,M,Single-ply,39.0,MO-SP,155.0,140+,,,,260.0,,,260.0,1,143.19
6075,94,Brain Steele,M,Raw,34.0,MO,205.5,140+,,,,230.0,,,230.0,1,122.31
6076,94,Billy Hutchison,M,Single-ply,28.0,MO-SP,79.4,82.5,,,,,,265.0,265.0,1,181.78
6077,94,Tawanda Bwerudzar,M,Raw,24.0,MO,81.2,82.5,,,,,,282.5,282.5,1,191.08
6078,94,Tom Mannion,M,Raw,36.0,MO,82.0,82.5,,,,,,275.0,275.0,2,184.9
6079,94,Dayle Longford,M,Raw,28.0,MO,89.4,90,,,,,,320.0,320.0,1,204.99
6080,94,Tommy Dolan,M,Raw,30.0,MO,89.6,90,,,,,,305.0,305.0,2,195.15
6081,94,Paul Kelly,M,Raw,29.0,MO,93.4,100,,,,,,275.0,275.0,1,172.4
6082,94,Sean Hoey,M,Single-ply,43.0,M-1-SP,97.0,100,,,,,,315.0,315.0,1,194.14
6083,94,Ray Karney,M,Raw,32.0,MO,107.2,110,,,,,,310.0,310.0,1,183.94
6084,94,James Hickey,M,Single-ply,40.0,M-1-SP,120.4,125,,,,,,330.0,330.0,1,189.58
6085,94,Eamonn Harford,M,Raw,26.0,MO,136.0,140,,,,,,360.0,360.0,1,202.07
6086,94,Rainer Altmäe,M,Multi-ply,29.0,MO-MP,74.8,75,,300.0,,235.0,,275.0,810.0,1,578.25
6087,94,Shane Brodie,M,Multi-ply,43.0,M-1-MP,89.3,90,,380.0,,230.0,,285.0,895.0,1,573.65
6088,94,Ross Rook,M,Single-ply,30.0,MO-SP,90.4,100,,310.0,,202.5,,287.5,800.0,1,509.57
6089,94,Bob Kiely,M,Multi-ply,33.0,MO-MP,144.5,,,,,240.0,,282.5,,DQ,
6090,94,Tony O'Rourke,M,Single-ply,33.0,MO-SP,119.8,125,,340.0,,250.0,,292.5,882.5,1,507.57
6091,94,Aaron Hoskings,M,Multi-ply,31.0,MO-MP,136.0,140,,410.0,,280.0,,292.5,982.5,1,551.48
6092,94,Paulo Santos,M,Multi-ply,29.0,MO-MP,99.2,100,,375.0,,265.0,,360.0,1000.0,1,610.57
6093,94,Andrew Cairney,M,Multi-ply,37.0,MO-MP,127.0,140,,370.0,,270.0,,180.0,820.0,2,465.81
6094,94,Mike Webber,M,Multi-ply,46.0,M-2-MP,109.4,110,,,,,,,,DQ,
6095,94,Curtis Spencer Arnold,M,Multi-ply,,MO-MP,95.0,100,,,,,,,,DQ,
6096,94,Aspek Altim,M,Wraps,25.0,MO,66.6,67.5,,215.0,,130.0,,215.0,560.0,1,436.47
6097,94,Simon Lewis Williams,M,Wraps,24.0,MO,74.4,75,-280.0,275.0,,175.0,,265.0,715.0,1,512.35
6098,94,Sean Cregan,M,Wraps,,M-3,75.0,75,,180.0,,105.0,215.0,210.0,495.0,1,352.72
6099,94,Pat McNamara,M,Wraps,36.0,MO,81.6,82.5,,270.0,,170.0,,250.0,690.0,2,465.31
6100,94,Ryan Alexander,M,Wraps,,MO,82.4,82.5,,285.0,,175.0,,270.0,730.0,1,489.39
6101,94,David Wilson,M,Wraps,18.0,MT-3,89.2,90,250.0,246.0,,167.5,,190.0,603.5,1,387.04
6102,94,Padraig Foley,M,Wraps,31.0,MO,89.2,90,,255.0,,175.0,,272.5,702.5,2,450.53
6103,94,Dayle Longford,M,Wraps,28.0,MO,89.4,90,,301.0,-200.0,195.5,,320.0,816.5,1,523.04
6104,94,Carlos Pérez,M,Wraps,32.0,MO,89.6,90,,275.0,,160.0,,250.0,685.0,3,438.3
6105,94,Daniel Martinez,M,Wraps,40.0,M-1,105.0,110,,370.0,,190.0,,330.0,890.0,1,531.82
6106,94,Santigo Fernández Lineres,M,Wraps,,MO,106.0,110,,300.0,,200.0,,300.0,800.0,2,476.48
6107,94,Filippo Ingrosso,M,Wraps,32.0,MO,107.4,110,,350.0,,195.0,,327.5,872.5,1,517.38
6108,94,Nerijus Cekas,M,Wraps,37.0,MO,120.6,125,,355.0,,210.0,,340.0,905.0,1,519.71
6109,94,Jake Brennan,M,Wraps,29.0,MO,138.5,140,,352.5,,182.5,,322.5,857.5,1,479.96
6110,94,Aaron Hayes,M,Wraps,20.0,M-J,150.0,,,305.0,-170.0,165.0,,260.0,730.0,1,403.91
6111,94,Rhianon Lovelace,F,Wraps,21.0,F-J,62.4,67.5,,175.0,,105.0,,185.0,465.0,1,503.03
6112,94,Lina O'Sullivan,F,Wraps,36.0,FO,59.8,60,,172.5,,90.0,,180.0,442.5,1,494.62
6113,94,Deanna Hughes,F,Wraps,23.0,F-J,76.6,82.5,,165.0,,115.0,,205.0,485.0,1,455.11
6114,94,Emma Rogen,F,Wraps,32.0,FO,58.0,60,,150.0,,80.0,,165.0,395.0,2,452.16
6115,94,Natasha Ní Mhaoldomhnaigh,F,Wraps,30.0,FO,60.0,60,,135.0,,67.5,,150.0,352.5,3,393.0
6116,94,Tara O'Shaughnessy,F,Multi-ply,41.0,FM-1-MP,73.6,75,,245.0,,120.0,,200.0,565.0,1,543.58
6117,94,Steph Taylor,F,Multi-ply,30.0,FO-MP,64.2,67.5,,185.0,,102.5,,170.0,457.5,1,484.41
6118,94,Dani Nic Aoidh,F,Single-ply,39.0,FO-SP,59.0,60,,155.0,-80.0,77.5,,160.0,392.5,1,443.34
6119,94,Allison Hough,F,Single-ply,50.0,FM-3-SP,62.0,67.5,,145.0,,105.0,,155.0,405.0,1,440.28
6120,94,Dawn Morrell,F,Single-ply,56.0,FM-4-SP,80.4,82.5,,100.0,,78.0,140.0,130.0,308.0,1,281.05
6121,94,Tara Green-Webber,F,Multi-ply,27.0,FO-MP,72.4,75,,,,172.5,,230.0,,DQ,
6122,94,Joanne Connolly,F,Multi-ply,30.0,FO-MP,76.6,82.5,,,,110.0,,180.0,,DQ,
6123,95,Monica Johnson,F,Wraps,58.0,F-OC,59.87,60,,92.5,,62.5,,122.5,277.5,1,309.9
6124,95,Jennifer Huerta,F,Wraps,40.0,F-OC,66.95,67.5,,117.5,,50.0,,120.0,287.5,1,295.16
6125,95,Caitlin Sullivan,F,Wraps,26.0,F-OC,73.94,75,,182.5,,92.5,,187.5,462.5,1,443.65
6126,95,Paige Haberman,F,Wraps,24.0,F-OC,70.49,75,,127.5,,70.0,,152.5,350.0,2,346.53
6127,95,Carolyn McBride,F,Wraps,25.0,F-OC,74.39,75,,125.0,,62.5,,132.5,320.0,3,305.77
6128,95,Mimi Munuz,F,Wraps,22.0,F-OC,81.19,82.5,,102.5,,55.0,,122.5,280.0,1,254.14
6129,95,Kelley Flynn,F,Wraps,40.0,F-OC,94.71,90+,,,,60.0,,132.5,,DQ,
6130,95,Bonnie Matthews,F,Wraps,36.0,F-OC,117.12,90+,,150.0,,102.5,,197.5,450.0,1,361.43
6131,95,Laurie Dreier,F,Wraps,62.0,F-OC,96.62,90+,,47.5,,42.5,,85.0,175.0,2,147.27
6132,95,Cosette Neely,F,Multi-ply,39.0,F-OM,47.26,48,,157.5,,122.5,,142.5,422.5,1,565.96
6133,95,Debbie Damminga,F,Multi-ply,55.0,F-OM,71.85,75,,255.0,,115.0,,232.5,602.5,1,588.88
6134,95,Patty Garber,F,Multi-ply,58.0,F-OM,69.85,75,,175.0,,105.0,,175.0,455.0,2,453.32
6135,95,Krystal Cary,F,Raw,32.0,F-OR,80.83,82.5,,147.5,,92.5,,177.5,417.5,1,379.85
6136,95,Torey Strand,F,Raw,27.0,F-OR,95.07,90+,,110.0,,70.0,,137.5,317.5,1,268.66
6137,95,Trevor Burns,M,Wraps,17.0,M-OC,57.7,60,,145.0,,107.5,,160.0,412.5,1,364.85
6138,95,Cameron Cash,M,Wraps,17.0,M-OC,66.13,67.5,,135.0,,100.0,,162.5,397.5,1,311.61
6139,95,Dan Jared,M,Wraps,28.0,M-OC,78.11,82.5,,187.5,,142.5,,215.0,545.0,1,377.83
6140,95,Colton Magers,M,Wraps,22.0,M-OC,88.18,90,,272.5,,162.5,,250.0,685.0,1,441.96
6141,95,Nick Albrecht,M,Wraps,32.0,M-OC,89.36,90,,200.0,,165.0,,272.5,637.5,2,408.47
6142,95,Alex Binkly,M,Wraps,22.0,M-OC,87.0,90,,205.0,,145.0,,220.0,570.0,3,370.43
6143,95,Cam Waldrep,M,Wraps,17.0,M-OC,87.72,90,,217.5,,137.5,,192.5,547.5,4,354.23
6144,95,Trevor Campbell,M,Wraps,20.0,M-OC,88.36,90,,192.5,,130.0,,200.0,522.5,5,336.75
6145,95,Angel Hernandez,M,Wraps,28.0,M-OC,89.81,90,,165.0,,60.0,,215.0,440.0,6,281.2
6146,95,David Haig,M,Wraps,30.0,M-OC,84.19,90,,125.0,,97.5,,160.0,382.5,7,253.2
6147,95,Kain Martin,M,Wraps,30.0,M-OC,95.07,100,,227.5,,140.0,,,,DQ,
6148,95,Val Huertga,M,Wraps,43.0,M-OC,97.98,100,,312.5,,165.0,,,,DQ,
6149,95,Brandon Jacob,M,Wraps,33.0,M-OC,98.79,100,,252.5,,185.0,,282.5,720.0,1,440.35
6150,95,Matthew Davidson,M,Wraps,44.0,M-OC,97.07,100,,200.0,,147.5,,222.5,570.0,2,351.2
6151,95,James Burns,M,Wraps,47.0,M-OC,95.53,100,,145.0,,95.0,,150.0,390.0,3,241.99
6152,95,Ron Eaton,M,Wraps,38.0,M-OC,107.95,110,,250.0,,192.5,,267.5,710.0,1,420.32
6153,95,Dylan Kuehn,M,Wraps,21.0,M-OC,104.69,110,,280.0,,175.0,,250.0,705.0,2,421.71
6154,95,Cjay Stauber,M,Wraps,23.0,M-OC,112.49,125,,275.0,,182.5,,275.0,732.5,1,428.22
6155,95,Aaron Lister,M,Wraps,31.0,M-OC,138.35,140,,305.0,,220.0,,330.0,855.0,1,478.64
6156,95,Adam Harrington,M,Wraps,36.0,M-OC,131.09,140,,237.5,,182.5,,280.0,700.0,2,395.33
6157,95,Dustin Slepicka,M,Wraps,30.0,M-OC,198.67,140+,,387.5,,207.5,,365.0,960.0,1,510.46
6158,95,Lenny Skeenning,M,Wraps,42.0,M-OC,190.51,140+,,272.5,,207.5,,275.0,755.0,2,402.97
6159,95,Cody Parker,M,Wraps,19.0,M-OC,164.65,140+,,242.5,,127.5,,200.0,570.0,3,311.14
6160,95,Misael Peraza,M,Multi-ply,29.0,M-OM,81.65,82.5,,320.0,,190.0,,275.0,785.0,1,529.18
6161,95,Jake Daake,M,Multi-ply,22.0,M-OM,89.36,90,,275.0,,170.0,,240.0,685.0,1,438.9
6162,95,Dustin Johnson,M,Multi-ply,29.0,M-OM,99.52,100,,387.5,,,,320.0,,DQ,
6163,95,Dayan Neely,M,Multi-ply,39.0,M-OM,107.5,110,,,,230.0,,327.5,,DQ,
6164,95,Greg Denny,M,Multi-ply,34.0,M-OM,108.86,110,,400.0,,272.5,,252.5,925.0,1,546.12
6165,95,Brian Ericksen,M,Multi-ply,46.0,M-OM,103.33,110,,295.0,,197.5,,215.0,707.5,2,425.21
6166,95,Jeff Miller,M,Multi-ply,35.0,M-OM,115.58,125,,455.0,,245.0,,352.5,1052.5,1,610.74
6167,95,Zdenek Voprada,M,Multi-ply,42.0,M-OM,116.94,125,,320.0,,222.5,,265.0,807.5,2,467.16
6168,95,Joe Mass,M,Multi-ply,47.0,M-OM,119.57,125,,320.0,,207.5,,242.5,770.0,3,443.06
6169,95,Brian Durham,M,Multi-ply,41.0,M-OM,138.8,140,,412.5,,222.5,,300.0,935.0,1,523.16
6170,95,Gregg Damminga,M,Multi-ply,55.0,M-OM,133.81,140,,350.0,,227.5,,315.0,892.5,2,502.29
6171,95,Alex Larmon,M,Raw,24.0,M-OR,81.28,82.5,,147.5,,,,,,DQ,
6172,95,Brandon Barclay,M,Raw,15.0,M-OR,76.66,82.5,,165.0,,105.0,,175.0,445.0,1,312.37
6173,95,Spenser Nagel,M,Raw,29.0,M-OR,99.34,100,,192.5,,125.0,,205.0,522.5,1,318.84
6174,95,Kyle Hough,M,Raw,25.0,M-OR,96.62,100,,150.0,,107.5,,185.0,442.5,2,273.19
6175,95,Donnie James,M,Raw,53.0,M-OR,98.43,100,,137.5,,102.5,,152.5,392.5,3,240.42
6176,95,Nick Langer,M,Raw,27.0,M-OR,105.41,110,,265.0,,205.0,,287.5,757.5,1,452.03
6177,95,John Marsh,M,Raw,23.0,M-OR,106.5,110,,207.5,,152.5,,222.5,582.5,2,346.38
6178,95,Bryce Synder,M,Raw,27.0,M-OR,120.66,125,,180.0,,127.5,,260.0,567.5,1,325.86
6179,95,Timothy Walden,M,Raw,50.0,M-OR,120.11,125,,180.0,,140.0,,212.5,532.5,2,306.08
